"site.id","site.name","latitude","longitude","dataset.id","dataset.type","age.oldest","age.youngest","...9","id","pub.type","year","citation","contact.id","order","contact.name"
3446,"Stupino",52.25,39.833333,4462,"pollen",6792,1701,NA,1331,"Journal Article",1992,"Surova, T.G., and A.N. Krenke. 1992. On the vegetation development and climate changes of Voronezh area during the Holocene [in Russian]. Data of meteorological studies 15:100-110. Russian Academy of Sciences Geophysical Committee.",NA,NA,NA
3447,"Saint Viaud Cantin",47.265,-2.016667,4463,"pollen",7364,-18,NA,1015,"Doctoral Dissertation",1996,"Bernard, J. 1996. Paléoenvironnement du Pays de Retz et du marais breton-vendéen. Doctoral dissertation. Université de Nantes, Nantes, France. Notes: vol. I, texte: 190p., vol. II, illustrations: 55p.",NA,NA,NA
3448,"Suchedniow",51.04415,20.843645,4464,"pollen",10000,140,NA,1337,"Journal Article",1961,"Szczepanek, K. 1961. Polanoglacjalna i holocenaska historia rosalinnoasci Gor swietokrzyskich [in Polish: The history of the Late Glacial and Holocene vegetation of the Holy Cross Mountains]. Acta Palaeobotanica 2(2):3-45.",NA,NA,NA
3449,"Sudoble Lake",54.033333,28.1,4466,"pollen",13728,488,NA,1095,"Book Chapter",1985,"Elovicheva, Y.K., and I.I. Bogdel. 1985. Novye razrezy golosena Belarusi [New Holocene sections of Byelorussia]. Pages 141-169 in Geologicheskoe stroenie osadochnoi tolshchi Belorussii [Geological composition of sedimentary sequence of Byelorussia], Nauka i Tekhnika edition. Minsk, Byelorussia.",NA,NA,NA
3449,"Sudoble Lake",54.033333,28.1,4466,"pollen",13728,488,NA,1049,"Doctoral Dissertation",1984,"Bogdel, I.I. 1984. Razvitie prirody Belorrussii v golotsene [Holocane environmental changes of Byelorussia]. Doctoral dissertation. Belarusskii Universety, Minsk, Belarus. Notes: 192 pages",NA,NA,NA
3449,"Sudoble Lake",54.033333,28.1,4465,"pollen",11277,5278,NA,1049,"Doctoral Dissertation",1984,"Bogdel, I.I. 1984. Razvitie prirody Belorrussii v golotsene [Holocane environmental changes of Byelorussia]. Doctoral dissertation. Belarusskii Universety, Minsk, Belarus. Notes: 192 pages",NA,NA,NA
3450,"Suho ezero II",42.065166,23.560011,4467,"pollen",19193,107,NA,1055,"Journal Article",1979,"Bozilova, E., and A.G. Smith. 1979. Palynology of lake Sucho Ezero from South Rila Mountain (Bulgaria). Phytologia 11:54-67.",NA,NA,NA
3450,"Suho ezero II",42.065166,23.560011,4467,"pollen",19193,107,NA,1060,"Journal Article",1986,"Bozilova, E.D.B., S. Tonkov, and D. Pavlova. 1986. Pollen and plant macrofossil analyses of the Lake Sucho Ezero in the south Rila mountains. Annual of Sofia University, Faculty of Biology 80(2):48-57.",NA,NA,NA
3451,"Suovalampi",69.603,28.83694,4468,"pollen",10593,1650,NA,699,"Journal Article",1975,"Hyvärinen, H. 1975. Absolute and relative pollen diagrams from northernmost Fennoscandia. Fennia 142(1):1-23.",NA,NA,NA
3452,"Svatobořice-Mistřín",48.94393,17.069345,4469,"pollen",8902,-9,NA,1334,"Journal Article",1989,"Svobodová, H. 1989. Rekonstrukce přírodního prostředí a osídlení v okolí Mistřína. Palynologická studie. Památky archeologické 80:188-206.",NA,NA,NA
3453,"Svencele Bog",55.495278,21.292222,4470,"pollen",7789,1353,NA,NA,NA,NA,NA,NA,NA,NA
3453,"Svencele Bog",55.495278,21.292222,4470,"pollen",7789,1353,NA,NA,NA,NA,NA,NA,NA,NA
3454,"Svitjaz",53.433333,25.916667,4471,"pollen",11857,309,NA,1095,"Book Chapter",1985,"Elovicheva, Y.K., and I.I. Bogdel. 1985. Novye razrezy golosena Belarusi [New Holocene sections of Byelorussia]. Pages 141-169 in Geologicheskoe stroenie osadochnoi tolshchi Belorussii [Geological composition of sedimentary sequence of Byelorussia], Nauka i Tekhnika edition. Minsk, Byelorussia.",NA,NA,NA
3454,"Svitjaz",53.433333,25.916667,4471,"pollen",11857,309,NA,1049,"Doctoral Dissertation",1984,"Bogdel, I.I. 1984. Razvitie prirody Belorrussii v golotsene [Holocane environmental changes of Byelorussia]. Doctoral dissertation. Belarusskii Universety, Minsk, Belarus. Notes: 192 pages",NA,NA,NA
3455,"Syrjälänsuo",61.216667,28.116667,4472,"pollen",11133,7,NA,NA,NA,NA,NA,NA,NA,NA
3455,"Syrjälänsuo",61.216667,28.116667,4472,"pollen",11133,7,NA,NA,NA,NA,NA,NA,NA,NA
3456,"Szymbark",49.633333,21.1,4473,"pollen",10320,260,NA,1109,"Journal Article",1974,"Gil, E., E. Gilot, A. Kotarba, L. Starkel, and K. Szczepanek. 1974. An early Holocene landslide in the Niski Beskid and its significance for palaeogeographical reconstructions. Studia Geomorphologica Carpatho-Balcanica 8:69-83.",NA,NA,NA
3456,"Szymbark",49.633333,21.1,4473,"pollen",10320,260,NA,1341,"Journal Article",1989,"Szczepanek, K. 1989. Type region P-c: Low Beskidy Mountains. Acta Palaeobotanica 29(2):17-23.",NA,NA,NA
3457,"Tadcaster",53.883333,-1.233333,4474,"pollen",NA,NA,NA,1003,"Journal Article",1962,"Bartley, D.D. 1962. Stratigraphy and pollen analysis of lake deposits near Tadcaster, Yorkshire. New Phytologist 61:277-287.",NA,NA,NA
3457,"Tadcaster",53.883333,-1.233333,4474,"pollen",NA,NA,NA,1005,"Journal Article",1976,"Bartley, D.D., C. Chambers, and B. Hart-Jones. 1976. The vegetational history of parts of south and east Durham. New Phytologist 77:437-468. https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.1976.tb01533.x. [DOI: 10.1111/j.1469-8137.1976.tb01533.x]",NA,NA,NA
3458,"Tarnawa Wyżna",49.111435,22.82728,4475,"pollen",12634,-8,NA,1283,"Authored Book",1980,"Ralska-Jasiewiczowa, M. 1980. Late-Glacial and Holocene vegetation of the Bieszczady Mountains (Polish Eastern Carpathians). PWN, Warszawa-Krakow.",NA,NA,NA
3458,"Tarnawa Wyżna",49.111435,22.82728,4475,"pollen",12634,-8,NA,1282,"Journal Article",1972,"Ralska-Jasiewiczowa, M. 1972. Remarks on the Late‐glacial and Holocene History of Vegetation in the Eastern Part of Polish Carpathians. Ber. Deutsch. Bot. Ges. 85(1-4):101-112. [DOI: 10.1111/j.1438-8677.1972.tb03139.x]",NA,NA,NA
3458,"Tarnawa Wyżna",49.111435,22.82728,4475,"pollen",12634,-8,NA,1284,"Journal Article",1989,"Ralska-Jasiewiczowa, M. 1989. Type region P-e: The Bieszczady Mountains. Acta Palaeobotanica 29(2):31-35.",NA,NA,NA
3458,"Tarnawa Wyżna",49.111435,22.82728,4476,"pollen",14149,2471,NA,1284,"Journal Article",1989,"Ralska-Jasiewiczowa, M. 1989. Type region P-e: The Bieszczady Mountains. Acta Palaeobotanica 29(2):31-35.",NA,NA,NA
3459,"Loch Tarff",57.154165,-4.604247,4478,"pollen",9394,-2,NA,1272,"Journal Article",1977,"Pennington, W. 1977. The Late Devensian flora and vegetation of Britain. Philosophical Transactions of the Royal Society B: Biological Sciences 280(972):247-271. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1977.0109. [DOI: 10.1098/rstb.1977.0109]",NA,NA,NA
3459,"Loch Tarff",57.154165,-4.604247,4478,"pollen",9394,-2,NA,1273,"Journal Article",1972,"Pennington, W., E.Y. Haworth, A.P. Bonny, and J.P. Lishman. 1972. Lake sediments in northern Scotland. Philosophical Transactions of the Royal Society of London B: Biological Sciences 264(861):191-294. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1972.0012. [DOI: 10.1098/rstb.1972.0012]",NA,NA,NA
3459,"Loch Tarff",57.154165,-4.604247,4477,"pollen",NA,NA,NA,1272,"Journal Article",1977,"Pennington, W. 1977. The Late Devensian flora and vegetation of Britain. Philosophical Transactions of the Royal Society B: Biological Sciences 280(972):247-271. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1977.0109. [DOI: 10.1098/rstb.1977.0109]",NA,NA,NA
3459,"Loch Tarff",57.154165,-4.604247,4477,"pollen",NA,NA,NA,1273,"Journal Article",1972,"Pennington, W., E.Y. Haworth, A.P. Bonny, and J.P. Lishman. 1972. Lake sediments in northern Scotland. Philosophical Transactions of the Royal Society of London B: Biological Sciences 264(861):191-294. https://royalsocietypublishing.org/doi/abs/10.1098/rstb.1972.0012. [DOI: 10.1098/rstb.1972.0012]",NA,NA,NA
3460,"Tarnowiec",49.73807,21.56259,4479,"pollen",16528,475,NA,1128,"Journal Article",1987,"Harmata, K. 1987. Late-Glacial and Holocene history of vegetation at Roztoki and Tarnowiec near Jasło (Jasło-Sa­nok Depression). Acta Palaeobotanica 27(1):43-65.",NA,NA,NA
3461,"Tatli Gölü",41.566667,36.066667,4480,"pollen",NA,NA,NA,10531,"Journal Article",1993,"Bottema, S., H. Woldring, and B. Aytuğ. 1993. Late Quaternary vegetation history of northern Turkey. Palaeohistoria 35/36:13-72. http://rjh.ub.rug.nl/Palaeohistoria/article/view/25071.",NA,NA,NA
3462,"Teguldet",57.333333,88.166667,4481,"pollen",NA,NA,NA,1047,"Doctoral Dissertation",1989,"Blyakharchuk, T.A. 1989. Istorija rastitel'nosti yugovostoka Zapadnoi Sibiri v golotsene po dannym botanicheskogo i sporovo-pyl'tsevogo analiza torfa [The Holocene history of vegetation of south-eastern West Siberia by botanical and pollen analyses of peat deposits]. Doctoral dissertation. Tomsk State University, Tomsk, Russia.",NA,NA,NA
3463,"Tenaghi Philippon",40.96361,24.262765,4482,"pollen",5799,193,NA,1411,"Journal Article",1975,"Turner, J., and J.R.A. Greig. 1975. Some Holocene pollen diagrams from Greece. Review of Palaeobotany and Palynology 20:171-204.",NA,NA,NA
3464,"Delta del Rio Besos",41.405278,2.248333,4483,"pollen",759,-24,NA,16093,"Book Chapter",1994,"Pantaléon-Cano, J., R.P. Pérez-Obiol, and J.M. Roure. 1994. La representacion del paisaje vegetal del area de Barcelona durante en ultimo milenio a partir del analisis polinico de sedimentos marinos del delta del rio Besos datados por 210Pb. Pages 211-223 in I. Mateu, M. Dupré, J. Guemes, and M.E. Burgaz, editors. Trabajos de palinologia basica y aplicada, Universitat de València edition. València, Spain.",NA,NA,NA
3465,"Thorpe Bulmer",54.71194,-1.2988,4484,"pollen",14363,125,NA,1004,"Journal Article",1990,"Bartley, D.D., and A.V. Morgan. 1990. The palynological record of the King's Pool, Stafford, England. New Phytologist 116(1):177-194. https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.1990.tb00522.x. [DOI: 10.1111/j.1469-8137.1990.tb00522.x]",NA,NA,NA
3465,"Thorpe Bulmer",54.71194,-1.2988,4484,"pollen",14363,125,NA,1005,"Journal Article",1976,"Bartley, D.D., C. Chambers, and B. Hart-Jones. 1976. The vegetational history of parts of south and east Durham. New Phytologist 77:437-468. https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.1976.tb01533.x. [DOI: 10.1111/j.1469-8137.1976.tb01533.x]",NA,NA,NA
3466,"Tschokljovo Marsh",42.366667,22.833333,4485,"pollen",8253,1024,NA,1059,"Journal Article",1985,"Bozilova, E., and S. Tonkov. 1985. Vegetational development in the mountainous areas of SW Bulgaria. I. Palynological investigation and reconstruction of past vegetation. Ecologia Mediterranea 11(1):33-37.",NA,NA,NA
3466,"Tschokljovo Marsh",42.366667,22.833333,4485,"pollen",8253,1024,NA,1067,"Legacy",1990,"Chakalova, E., D. Stojanova, and S. Tonkov. 1990. Plant macrofossil remains from the Chokljovo Marsh (Konjavska Mountains). (In Bulgarian) Annual of Sofia University, Faculty of Biology 80(2):41-47..",NA,NA,NA
3466,"Tschokljovo Marsh",42.366667,22.833333,4485,"pollen",8253,1024,NA,1350,"Legacy",1992,"Tonkov, S., and E. Bozilova. 1992. Paleoecological investigation of Tchokljovo Marsh (Konjavska Mountains). Annual of Sofia University, Faculty of Biology 83(2):5-16..",NA,NA,NA
3467,"Lake Balaton (Southwest)",46.818333,17.735,4486,"pollen",14889,4,NA,726,"Authored Report",1995,"Nagy-Bodor, E., T. Cserny, and E. Nagy. 1995. Unpublished report on the study performed for the European Pollen Database..",NA,NA,NA
3468,"Lake Balaton (Centre)",46.744444,17.400833,4487,"pollen",12000,139,NA,726,"Authored Report",1995,"Nagy-Bodor, E., T. Cserny, and E. Nagy. 1995. Unpublished report on the study performed for the European Pollen Database..",NA,NA,NA
3469,"Lake Balaton (Northeast)",47.001667,18.104167,4488,"pollen",11016,2,NA,726,"Authored Report",1995,"Nagy-Bodor, E., T. Cserny, and E. Nagy. 1995. Unpublished report on the study performed for the European Pollen Database..",NA,NA,NA
3470,"Åkerhultagöl [Tomtabaken]",57.483333,14.466667,4489,"pollen",16226,7647,NA,1032,"Journal Article",1976,"Bjelm, L. 1976. Deglaciation of the Smalard Highland, with special reference to deglaciation, ice thickness and chronology. Lundqua Theses 2:1-78.",NA,NA,NA
3471,"Tondi",59.43194,24.89246,4490,"pollen",10940,550,NA,1187,"Book Chapter",1996,"Kimmel, K., R. Rajamäe, and M. Sakson. 1996. The Holocene Development of Tondi Mire, Northern Estonia: Pollen, Diatom and Chronological Studies. Pages 85–102 in T. Hackens, S. Hicks, V. Lang, U. Miller, and L. Saarse, editors. Coastal Estonia. Recent advances in environmental and cultural history. PACT 51.",NA,NA,NA
3471,"Tondi",59.43194,24.89246,4490,"pollen",10940,550,NA,1305,"Journal Article",1995,"Saarse, L., and A. Liiva. 1995. Geology of the Äntu group of lake. Proceedings Acad. Sci. Estonia, Geology 44:119–132.",NA,NA,NA
3472,"Toppeladugärd",55.60223,13.36716,4491,"pollen",13025,11314,NA,1210,"Doctoral Dissertation",1988,"Liedberg Jönsson, B. 1988. The Late Weichselian macrofossil flora in western Skåne, southern Sweden. Doctoral dissertation. Lund University, Lund, Sweden. Notes: Lundqua Thesis 24, 1-42",NA,NA,NA
3473,"Puerto de Los Tornos",43.15,-3.433333,4492,"pollen",9676,-33,NA,1268,"Doctoral Dissertation",1989,"Penalba, M.C. 1989. Dynamique de vegetation Tardiglaciaire et Holocene du centre-nord de l'Espagne d'après l'analyse pollinique. Doctoral dissertation. Université d'Aix-Marseille, Marseille, France.",NA,NA,NA
3474,"Tourves",43.41312,5.91072,4493,"pollen",11306,3092,NA,1244,"Journal Article",1987,"Nicol-Pichard, S. 1987. Analyse pollinique d'une séquence tardi et postglaciaire à Tourves (Var, France). Ecologia Mediterranea 13(1-2):29-42.",NA,NA,NA
3475,"Trollvatnet",69.87599,23.4592,4494,"pollen",13127,2787,NA,1148,"Journal Article",1985,"Hyvärinen, H. 1985. Holocene pollen history of the Alta area, an isolated pine forest north of the general pine forest region in Fennoscandia. Ecologia Mediterranea 11(1):69-71.",NA,NA,NA
3476,"Trumer Moos",47.944444,13.077778,4495,"pollen",15239,49,NA,1196,"Journal Article",1975,"Krisai, R. 1975. Die Ufervegetation der Trumer Seen (Salzburg). Dissertationes Botanicae 29:1-202.",NA,NA,NA
3477,"Lake Trummen",56.863,14.82952,4496,"pollen",10208,1150,NA,16069,"Journal Article",1972,"Digerfeldt, G. 1972. The post-glacial development of Lake Trummen. Regional vegetation history, water level and palaeolimnology. Folia Limnologica Scandinavica 16:1-104.",NA,NA,NA
3478,"Mire Johvika",58.484798,22.388031,4497,"pollen",9681,182,NA,1126,"Journal Article",1996,"Hansson, A.M., S. Hiie, K. Kihno, R. Masauskaité, D. Moe, V. Seiriené, and N. Torske. 1996. A vegetation historical study of Johvikasoo, an ombrogenous mire at Tuiu, Saaremaa, Estonia. PACT 51:39-55.",NA,NA,NA
3479,"Tullerinsuo",61.3398,21.95107,4498,"pollen",3116,-5,NA,1371,"Journal Article",1991,"Vuorela, I. 1991. Lounais-suomen varhaismetallikautinen asutus ja viljely siitepölyanalyysin valossa. Karhunhammas 13:2-23.",NA,NA,NA
3480,"Tuzla Gölü",39.033333,35.8275,4499,"pollen",NA,NA,NA,15710,"Journal Article",1994,"Bottema, S., H. Woldring, and B. Aytuğ. 1994. Late Quaternary vegetation history of northern Turkey. Palaeohistoria 36:13-72.",NA,NA,NA
3481,"Tytuvenu Tyrelis",55.583333,23.3,4500,"pollen",12159,261,NA,1171,"Authored Book",1979,"Kabailiene, M.K. 1979. Taikomosios palinologijos pagrindai [The essentials of applied palynology], Mokslas edition. Vilnius, Lithuania. Notes: Monograph",NA,NA,NA
3481,"Tytuvenu Tyrelis",55.583333,23.3,4500,"pollen",12159,261,NA,1173,"Authored Book",1990,"Kabailiene, M.K. 1990. Lietuvos holocenas [Holocene of Lithuani], Minkstas, minksti virseliai edition. Vilnius, Lithuania. Notes: 176 pages",NA,NA,NA
3482,"Grosses Überling Schattseit-Moor",47.172222,13.9,41756,"pollen",18065,-39,NA,1197,"Journal Article",1991,"Krisai, R., B. Burgstaller, U. Ehmer-Künkele, R. Schiffer, and E. Wurm. 1991. Die Moore des Ost-Lungaues - Heutige Vegetation, Enstehiung, Waldgeschichte ihrer Umgebung. Sauteria 5:1-240.",NA,NA,NA
3482,"Grosses Überling Schattseit-Moor",47.172222,13.9,4501,"pollen",18065,-39,NA,1197,"Journal Article",1991,"Krisai, R., B. Burgstaller, U. Ehmer-Künkele, R. Schiffer, and E. Wurm. 1991. Die Moore des Ost-Lungaues - Heutige Vegetation, Enstehiung, Waldgeschichte ihrer Umgebung. Sauteria 5:1-240.",NA,NA,NA
3483,"Uitbergen",51.017778,3.944722,4502,"pollen",4056,0,NA,1361,"Legacy",1979,"Verbruggen, C. 1979. Paleoecologische en palynlogische benadering van enkele bekende historisch-geografisch problemen in Vlaaderen. Bronnen voor de historisch geografie van Belgie. Handelingen van het Colloquium te Brussel, 25-27-IV:487-497.",NA,NA,NA
3484,"Lake Urmia",37.583333,45.466667,4503,"pollen",NA,NA,NA,1402,"Book Chapter",1987,"Bottema, S. 1987. Chronology and climatic phases in the near east from 16,000 to 10,000 BP. Pages 295-310 in O. Aurenche, J. Evin, and F. Hours, editors. Chronologies in the Near East: Relative Chronologies and Absolute Chronology, 16000-4000 B.C. British Archaeological Reports S379. BAR Publishing, Oxford, United Kingdom.",NA,NA,NA
3484,"Lake Urmia",37.583333,45.466667,4503,"pollen",NA,NA,NA,1053,"Journal Article",1986,"Bottema, S. 1986. A late Quaternary pollen diagram from Lake Urmia (northwestern Iran). Review of Paleobotany and Palynology 47:241-261.",NA,NA,NA
3484,"Lake Urmia",37.583333,45.466667,4504,"pollen",14815,2384,NA,1402,"Book Chapter",1987,"Bottema, S. 1987. Chronology and climatic phases in the near east from 16,000 to 10,000 BP. Pages 295-310 in O. Aurenche, J. Evin, and F. Hours, editors. Chronologies in the Near East: Relative Chronologies and Absolute Chronology, 16000-4000 B.C. British Archaeological Reports S379. BAR Publishing, Oxford, United Kingdom.",NA,NA,NA
3484,"Lake Urmia",37.583333,45.466667,4504,"pollen",14815,2384,NA,1053,"Journal Article",1986,"Bottema, S. 1986. A late Quaternary pollen diagram from Lake Urmia (northwestern Iran). Review of Paleobotany and Palynology 47:241-261.",NA,NA,NA
3484,"Lake Urmia",37.583333,45.466667,4504,"pollen",14815,2384,NA,16192,"Journal Article",1986,"Kelts, K.R., and M. Shahrabi. 1986. Holocene sedimentology of hypersaline lake Urmia, nortwestern Iran. Palaeogeography, Palaeoclimatology, Palaeoecology 54:105-130.",NA,NA,NA
3484,"Lake Urmia",37.583333,45.466667,4504,"pollen",14815,2384,NA,1358,"Journal Article",1977,"Van Zeist, W., and S. Bottema. 1977. Palynological investigations in western Iran. Palaeohistoria 19:19-85.",NA,NA,NA
